level_0,index,Chunk,Tag,sentence_id,Spans
10109,18294,Con người sống để nại cái ĐỨC người ta có chồng có con nhỏ dại người ta đâu có đi cướp giật lừa đảo ai ?,1.0,8185,"[[96, 106], [108, 116]]"
10110,18295,Chọc và chửi người có bệnh tâm thần để làm gì ác đức lắm đấy,1.0,8185,"[[0, 4], [10, 14], [56, 63]]"
10111,18297,Ý thức cộng đồng đ có thì ac sống làm chi z trời🥴,1.0,8186,"[[17, 17], [29, 40]]"
10112,18299,"Nợ công thì dân gánh nữa chứ ai, chúng nó đc dân nuôi chứ lm đéo j, k bik dân ta còn bị đì tới mức nào nữa, lũ súc sinh",1.0,8187,"[[33, 40], [58, 65], [88, 89], [108, 118]]"
10113,18301,Đánh nhà cho a :)),0.0,8188,[]
10114,18303,dancer chiếm hết chỗ rồi chỗ đâu kây-atm ngồi đờn 😢,0.0,8189,[]
10115,18305,Bọn cấp cao nó bắt đi chứ có muốn đi đâu sợ bỏ mẹ ra,1.0,8190,"[[0, 2], [44, 48]]"
10116,18307,Boac là cha là mẹ chúng nó !,1.0,8191,"[[18, 25]]"
10117,18308,.,0.0,8191,[]
10118,18309,Khổ cái boac là người KHỰA nên mới đau .,1.0,8191,"[[22, 25]]"
10119,18310,TỨC LÀ BÂY CON HOANG CỦA KHỰA PHẢI GỌI KHỰA BẰNG ÔNG NỘI NGOẠI,1.0,8191,"[[7, 28], [39, 42]]"
10120,18312,Bạn ấy nói thì đúng nhưng nó tỉ lệ nghịch với cái họ làm nói toẹt ra bọn đa cấp toàn nói đạo lí nên mới nhiều ng bị lừa,1.0,8192,"[[57, 64], [69, 71], [85, 118]]"
10121,18314,Tuyết Nhi 😶,0.0,8193,[]
10122,18316,"Cảm ơn nhà sư.những nơi # thì_,thà lang thang thế này còn hơn vào trung tâm BT cho các loại quỷ đội lốt người có cơ hội ấu dâm😭",1.0,8194,"[[92, 108], [120, 125]]"
10123,18318,Đm tố chất,1.0,8195,"[[0, 1]]"
10124,18320,Chúc cho team REFUND GAMING và những ai thấy ảnh này 1 năm mới ấm áp bên gia đình và những người mình thương nhé 🥰🥰,0.0,8196,[]
10125,18322,Abe vô địch Abe vô đối :< em mãi yêu Abe,0.0,8197,[]
10126,18324,dừng luôn cũng được,0.0,8198,[]
10127,18326,Vân Nhi,0.0,8199,[]
10128,18328,Trông thầy giống bê đê vcl :))),1.0,8200,"[[17, 25]]"
10129,18330,Về tới quê t rồi đây nè 😭😭,0.0,8201,[]
10130,18332,Cá lóc đeo dây xích chó kìa,1.0,8202,"[[15, 22]]"
10131,18334,Tụt hứng kk,0.0,8203,[]
10132,18336,"Khu đặc trị của tàu, nó muốn làm cmg thì kệ cha nó.",1.0,8204,"[[21, 22], [33, 35], [41, 49]]"
10133,18337,Mấy bác cứ thích ý kiến ý cò.,0.0,8204,[]
10134,18338,:'(,0.0,8204,[]
10135,18340,Văn Phụng tui đi trc trend :)),0.0,8205,[]
10136,18342,Ng nổi tiếng !,0.0,8206,[]
10137,18344,báo viết tiếu thấy moẹ !,1.0,8207,"[[9, 21]]"
10138,18345,2 thằng kia nó không bỏ phong bì 1tr usd cho mấy thằng duyệt thầu thì đúng hơn !,1.0,8207,"[[2, 6], [21, 31], [49, 53]]"
10139,18346,"làm việc với mấy thằng đuỹ xứ lừa mà thiếu ""bôi trơn"" là không thông được chúng nó đâu !",1.0,8207,"[[17, 32], [44, 51], [74, 81]]"
10140,18348,Tỉ phú nào đấy tẩy chay đồ vô học,1.0,8208,"[[27, 32]]"
10141,18350,nó lại hợp lý :)))),0.0,8209,[]
10142,18352,Ai ki nghe nói cũng đi ý về,0.0,8210,[]
10143,18354,Hàng tiền đạo áo đen ngầu quá,0.0,8211,[]
10144,18356,cắt.,0.0,8212,[]
10145,18357,Diễn tốt lắm,0.0,8212,[]
10146,18359,Nguyễn Hữu Đạt nói câu giống en quá bác ơi:)),0.0,8213,[]
10147,18361,Phạm Hạnh hỉ,0.0,8214,[]
10148,18363,Chia ra cho dễ cai trị,0.0,8215,[]
10149,18365,Thì ra thầy đã có tính tấu hài từ lúc làm tuyển thủ chuyên nghiệp,0.0,8216,[]
10150,18367,Nếu bảo chủ tịch mặt như l.,1.0,8217,"[[25, 25]]"
10151,18368,thì ?,0.0,8217,[]
10152,18370,Thằng này là thằng điên chứ gì nữa,1.0,8218,"[[0, 4], [13, 22]]"
10153,18372,Cáu vl,1.0,8219,"[[4, 5]]"
10154,18374,Cai mieng hay la cai ong cong vay,1.0,8220,"[[0, 28]]"
10155,18376,Ủa ủa học kênh nào vậy thầy ?,0.0,8221,[]
10156,18378,Già mất nết quá,1.0,8222,"[[0, 10]]"
10157,18380,Tien Loc Truong l** ấy bạn,1.0,8223,"[[16, 18]]"
10158,18382,Du học sinh úc :)),0.0,8224,[]
10159,18384,Tung Nguyen tại chắc sợ bất lịch sự với khách hàng á,0.0,8225,[]
10160,18386,"Sang động viên đi a ơi, còn ngày cuối à, cố gắng để còn đi Thái nữa anh, RF vô địch :))",0.0,8226,[]
10161,18388,Minh muon Lam dep,0.0,8227,[]
10162,18390,Kichi Sulii o khe^ b oi,0.0,8228,[]
10163,18392,"Khi chế độ cs trung cộng sụp đổ ( điều này đang đến gần bằng chứng là ""làn gió độc"" của các cuộc biểu tình ở HongKong đang lan vào đại lục điển hình là Thượng Hải vào ngày 04-12-2019 ,Vũ Hán - Hồ Bắc tháng 07-2019, thị trấn Văn Lầu- Quảng Đông 28-11-2019.) thì người dân xứ đông Laos sẽ làm gì với bọn cs xứ này?",1.0,8229,"[[71, 81], [298, 300]]"
10164,18393,.xin xem hồi sau sẽ rõ ( sẽ có thêm lời bình của Mao Ton Cương).,0.0,8229,[]
10165,18395,Kg co vang nhu chi hieu,0.0,8230,[]
10166,18397,Gja khug mat net nc xam lok,1.0,8231,"[[0, 2], [4, 7], [9, 15], [20, 26]]"
10167,18399,Câm mồm k thằng ml này,1.0,8232,"[[0, 6], [10, 14], [16, 17]]"
10168,18401,"thật sự xin lỗi các bạn, con chó tên là Thành Lê nhà mình xổng chuồng lên đây cắn càn, để mình nhốt nó vào chuồng :( thật sự xin lỗi",1.0,8233,"[[25, 31], [58, 68], [78, 84], [95, 98], [100, 101]]"
10169,18403,Không có tiền mà xạo lồn,1.0,8234,"[[17, 23]]"
10170,18405,tóc rừng rậm nhiệt đới à độ,0.0,8235,[]
10171,18407,Mịa mất tiền mua mạng hôm qua thì lag vl hôm nay mượt đc 1 chút thì đọc đc tin này chắc tháng sau t cắt mẹ nó mạng đi,1.0,8236,"[[0, 2], [38, 39], [98, 98], [104, 108]]"
10172,18409,xứ thiên đường cái lol gì cũng hơi tí là phạt,1.0,8237,"[[0, 44]]"
10173,18411,Xaolol riết quen cô Ba ơi,1.0,8238,"[[0, 5]]"
10174,18413,ok a,0.0,8239,[]
10175,18415,Nguyễn Châu Gia Bảo hiểu làm gì cho mệt thấy nó ngu đến vậy thì ai đâu hiểu nổi,1.0,8240,"[[45, 46], [48, 50]]"
10176,18417,Mâp dê thương ma.,0.0,8241,[]
10177,18419,đm biết cái gương đó là tiền ai mua không mà dám cắt =)) đm thằng nào cắt kính,1.0,8242,"[[0, 1], [57, 58], [60, 64]]"
10178,18421,Nguyễn Quốc An GAM bagà,0.0,8243,[]
10179,18423,Vài trăm xúât quà mừng như vậy là gìau hơn cả Trump oz!,0.0,8244,[]
10180,18424,Tội nghịêp bọn tư bản bóc lột hút máu người lao động cả đời dell bằng quà mừng của mấy cán bộ do dân và vì dân hỉ!,1.0,8244,"[[11, 13], [22, 28], [30, 36], [60, 63]]"
10181,18426,Má nó tứk,1.0,8245,"[[0, 4]]"
10182,18428,Ông trần dần ko tiên tri nổi cho ô năm 75 phải bỏ chạy nên ô mới mua nhà năm 72,0.0,8246,[]
10183,18430,"Sáng nghe các đài phát thanh của loa Phường ra rả kết luận mà nghe nực cười quá thể, hoá ra mấy tháng qua điều tra các kiểu cũng quay lại giả thuyết ban đầu theo 1 phía trường cung cấp.",1.0,8247,"[[67, 74]]"
10184,18431,Vậy thì điều tra quái gì cứ phán quyết bất chấp ngay từ đầu luôn đi cho gọn!,1.0,8247,"[[17, 20], [39, 46]]"
10185,18432,Quả báo tới từng người bây giờ!,1.0,8247,"[[0, 6]]"
10186,18433,Nhanh lắm!,0.0,8247,[]
10187,18435,Paula Lưu chán chả muốn nói,0.0,8248,[]
10188,18437,Vui vẻ cc cứ theo a độ mà triển,1.0,8249,"[[7, 8]]"
10189,18439,a xi đăng là qq gi vậy bà con,1.0,8250,"[[13, 14]]"
10190,18441,A Di Đà Phật,0.0,8251,[]
10191,18443,ác mộng của cuộc đời là cà vào mấy con chửi thâm.,1.0,8252,"[[0, 6], [24, 25], [35, 47]]"
10192,18444,nó chửi ko ngóc đầu lên đc :((( khóc mẹ mất,1.0,8252,"[[0, 1], [3, 6], [37, 38]]"
10193,18446,sang Khựa + sang Mỹ mà xử phạt con ngu ạ,1.0,8253,"[[5, 10], [31, 37]]"
10194,18448,Tuyệt tác của mọi giác quan🤣,0.0,8254,[]
10195,18450,Hãy trao cho anh - rap by B52,0.0,8255,[]
10196,18452,Cực ki thuyết phục,0.0,8256,[]
10197,18454,Khùng quá trời khùng.,1.0,8257,"[[0, 4], [15, 19]]"
10198,18456,"Nhà nói dóc, nhà ảo tưởng chứ biết con mẹ gì mà tiên tri 😄🤣😂😂😂😃😂😭😢😘",1.0,8258,"[[0, 10], [13, 24], [35, 40]]"
10199,18458,fan mấy đội khác chứ j nữa,0.0,8259,[]
10200,18460,Hoàng Hải VietNam num bơ qoan,0.0,8260,[]
10201,18462,Tien Dang live là ai ?,0.0,8261,[]
10202,18464,Vũ Hạnh DươngDương gắt nhờ 🤣🤣🤣🤣,0.0,8262,[]
10203,18466,"Khùng ,",1.0,8263,"[[0, 4]]"
10204,18468,"An ninh và tình báo vn Nên tiêu diệt tên trần dần này, tên điên khùng.",1.0,8264,"[[27, 35], [37, 39], [55, 68]]"
10205,18470,Choy.,0.0,8265,[]
10206,18471,Heu Minh said Mr Ba Coung con cu chua co los hahaha.,1.0,8265,"[[26, 31], [41, 43]]"
10207,18473,:))) thôi đéo thấy gì là tốt nhất,1.0,8266,"[[10, 12]]"
10208,18475,"Mấy người lý luận, dịch k phải do chị Nhung đưa về đâu rồi ?",0.0,8267,[]
10209,18476,Mấy ngày trước đã gặp chị Nhung để chúc mừng chưa ?,0.0,8267,[]
10210,18478,@Tủn 3K lấy vd chanel bleu đi giá thị trường 2tr livestream nó bán 200k 300k nhiều lúc tặng thêm chai nửa.bán lần cả lố bây nghĩ đi của ong nội nó đổ ra cho ha Gì.,1.0,8268,"[[60, 61], [144, 145]]"
10211,18479,Lấy cái não dùng đi,1.0,8268,"[[0, 18]]"
10212,18481,Toàn Trịnh nó tốt hay ko thì kệ mẹ tụi nó,1.0,8269,"[[11, 12], [32, 40]]"
10213,18483,"Dịp mẹ tui bây đi lũ phản động hại dân,hại nước.Trò củ cứ đêm ra diễn hoài,hết trò rồi hả.Để cho dân được sống yên với,người trong một nước mà cứ muốn làm hại nhau.",1.0,8270,"[[0, 5], [7, 13], [18, 46]]"
10214,18485,Dm tao buồn vl luôn ý :)),1.0,8271,"[[0, 1], [3, 5], [12, 13]]"
10215,18487,bao h tung mv ca nhạc về huyền thoại,0.0,8272,[]
10216,18489,ATM đến từ Cao Lãnh hân hạnh tài trợ chương trình này =)),0.0,8273,[]
10217,18491,Hóng ổng lâu quá,0.0,8274,[]
10218,18493,Cho e hỏi kênh mới của thầy để em vô sud ạ ?,0.0,8275,[]
10219,18495,Quy khung.,1.0,8276,"[[0, 8]]"
10220,18496,Binh quan tuong.,1.0,8276,"[[5, 14]]"
10221,18497,Ao giac.,1.0,8276,"[[0, 6]]"
10222,18498,Ba dien.,1.0,8276,"[[3, 6]]"
10223,18499,Than kinh.,1.0,8276,"[[0, 8]]"
10224,18501,cái đụ má lỗ gì mà lỗ hoài z,1.0,8277,"[[4, 8]]"
10225,18503,Đây là sam bạn nhe,0.0,8278,[]
10226,18505,Tú bảnh dạy dỗ đàn em :)),0.0,8279,[]
10227,18507,Nguyễn Tài đọc review khỏi ra rạp tốn tiền để tết đi coi luôn bộ của TG với đôi mắt âm dương :)))),0.0,8280,[]
10228,18509,Cái củ cặc gì cũng nói được hết :)),1.0,8281,"[[4, 9]]"
10229,18511,Bà hổn láo quá,1.0,8282,"[[3, 9]]"
10230,18513,"Óc của thằng ad dc cấu tạo từ cức các loại động vật.bởi ngta chửi ngu như cức.,",1.0,8283,"[[0, 50], [61, 64], [66, 76]]"
10231,18515,"Quỳnh Hương thật, t tưởng nó viết thiếu dấu nặng, mẹ nó chứ",1.0,8284,"[[18, 18], [50, 54]]"
10232,18517,Cô đẹp quá cô ơi,0.0,8285,[]
10233,18519,biển nhiễm độc!,0.0,8286,[]
10234,18520,giờ trâu bò lợn gà lũ cuốn luôn!,0.0,8286,[]
10235,18521,miền trung tụi em cạp đất ăn zần rồi ạ!,0.0,8286,[]
10236,18522,nhờ ơn đảng!,0.0,8286,[]
10237,18524,Ý thức còn kém hơn điểm toán của tao,1.0,8287,"[[0, 27], [33, 35]]"
10238,18526,Okeere,0.0,8288,[]
10239,18528,Đu.má tu.biên tu.diēn luon.,1.0,8289,"[[0, 4]]"
10240,18530,"nhạc jack nó mang tính hoài cổ, còn hoaprox mang nặng hơi thở của thời đại mới, không hay là phải",0.0,8290,[]
10241,18532,Theo các bạn h xử lý sao đây?,0.0,8291,[]
10242,18534,Có lon đâu mà chùi .kkkk,1.0,8292,"[[3, 5], [14, 17]]"
10243,18536,sắp thành Triều Tiên của đông nam á cmnr nhờ sự lảnh đạo tài tình và sáng suốt của đảng cơm sườn.,1.0,8293,"[[36, 39]]"
10244,18538,Hư cả một thế hệ.,1.0,8294,"[[0, 15]]"
10245,18540,"Đâu chỉ có HK, Vietnam cũng cần tẩy chay nhỉ, vì có hẳn cả 2 sao ủng hộ đường lưỡi bò",1.0,8295,"[[72, 84]]"
10246,18542,Chị ấy rất tỉnh và xinh gái :))),0.0,8296,[]
10247,18544,Bắn chết cdm m khá tú,1.0,8297,"[[0, 13]]"
10248,18546,anh Kiên tổ trưởng đang lập công mừng chức mới đây mà !,0.0,8298,[]
10249,18547,bởi vì nó chả ảnh hưởng đến người nghèo nên chăng anh tư vấn cho thủ tướng dựng 2km một trạm luôn cho máu đi anh !,1.0,8298,"[[10, 104]]"
10250,18549,Có quá nhiều áp lực trong cuộc sống.,0.0,8299,[]
10251,18550,mỗi lúc áp lực hay buồn phiền nhiều lúc mình củng có suy nghĩ như vậy,0.0,8299,[]
10252,18552,Đm thằng ad xamlone,1.0,8300,"[[0, 1], [3, 8], [13, 19]]"
10253,18554,Xống ở Tiền Dang hăm lăm năm gòi.,0.0,8301,[]
10254,18555,Biếc kiu cái đó là bộ li quăng thôi hà.,0.0,8301,[]
10255,18556,Chứ đó dờ cũng chưa tìm hiểu coi viếc ằng xao nữa 😂😂😂,0.0,8301,[]
10256,18558,như thế này thì đỡ làm sao đc,0.0,8302,[]
10257,18560,Đoàn Duy Diện có phải trong Ngõ yên lãng k,0.0,8303,[]
10258,18562,Vl anh ơi 🤣,1.0,8304,"[[0, 1]]"
10259,18564,Huong Nguyen :)),0.0,8305,[]
10260,18566,Anh nói chả lệch đi phát nào =))),0.0,8306,[]
10261,18568,Ma ba rat la xinh xan con noi thiet,0.0,8307,[]
10262,18570,Ăn mặc như cái đb:)),1.0,8308,"[[11, 16]]"
10263,18572,Thuy Le :)),0.0,8309,[]
10264,18574,"Môn phái ""búa liêm'"" mà!",1.0,8310,"[[10, 17]]"
10265,18576,Ui các bẹn ơi tớ được làm fan cứng ròi nek,0.0,8311,[]
10266,18578,Thang quan ngồi cười đằng sau thấy ghét.,1.0,8312,"[[16, 28], [35, 38]]"
10267,18579,Tổ cha nó.,1.0,8312,"[[0, 8]]"
10268,18581,Mấy đứa chê bánh mì xanh cỏ r,1.0,8313,"[[0, 28]]"
10269,18583,Chỗ này ăn nhiều hơn nè vợ ơi.,0.0,8314,[]
10270,18584,Vc mình ăn cho dc nhiều chồng ăn một mình ko kịp,0.0,8314,[]
10271,18586,like nhiệt tình cho cái stt của ad (y),0.0,8315,[]
10272,18588,Dcm ăn pải lốp lái thì giết con nhà ng ta ah chó đẻ,1.0,8316,"[[0, 2], [11, 17], [23, 26], [45, 50]]"
10273,18590,"HUI bây giờ triển vọng vậy, hồi tui còn học thì trong đó nuôi cả đàn bò tin vào sự dẫn dắt tài tình của đảng và nhà nước :))))",0.0,8317,[]
10274,18592,3 chicken,0.0,8318,[]
10275,18594,Quảng cáo con mẹ nó quảng cáo hoằ,1.0,8319,"[[10, 18]]"
10276,18596,Đông Ca là địt cụ m ngủ đi,1.0,8320,"[[11, 18]]"
10277,18598,Sống nhanh vậy mng,0.0,8321,[]
10278,18600,Phê quá hoá điên🤣,0.0,8322,[]
10279,18602,Được anh ơi !,0.0,8323,[]
10280,18603,Đón Tết Cùng Mixi,0.0,8323,[]
10281,18605,Bao Binh mấy người hay nói đạo lý thường sống lỗi phải không bạn?,1.0,8324,"[[41, 48]]"
10282,18606,:>>,0.0,8324,[]
10283,18608,E nge noi chi cua e cua chi co hk chu chi co cai lon gi,1.0,8325,"[[49, 51]]"
10284,18610,Lắm tiền mà đéo bh chịu làm even cho học sinh,1.0,8326,"[[12, 14]]"
10285,18612,Tôi ko nghe tôi ko nghe:(((,0.0,8327,[]
10286,18614,Sân bay chưa xây mà cao tốc kẹt như cơm bữa!,0.0,8328,[]
10287,18615,Đường khẩn cấp mà chạy chiếm hết ý thức!,0.0,8328,[]
10288,18617,Minh Hiếu nói chuyện thật thà lắm .,0.0,8329,[]
10289,18619,Đéo biết m nổi tiếng như nào nhưng thái độ m đáng tử hình,1.0,8330,"[[0, 2], [9, 9], [43, 43], [50, 56]]"
10290,18621,"Phúc Báo thiệt mấy ba mấy má này rãnh hàng gê, đang trong thời kì dịch bệnh mà ham bay lắm 😢",0.0,8331,[]
10291,18623,"bởi méo coi phim vn, chán vl",1.0,8332,"[[4, 6], [26, 27]]"
10292,18625,Nạp tiền lần cuối rồi mà a tôi :)),0.0,8333,[]
10293,18627,Lầy's Suspi's,0.0,8334,[]
10294,18629,"Hanh Viet ở nhà giúp mẹ giúp cha , ở đây soi soi mã cha chúng mày :))",1.0,8335,"[[41, 64]]"
10295,18631,Shop pe xin hân hạnh tài trợ chương trình này,0.0,8336,[]
10296,18633,Duyên Phạm ghê tr nay văn chương dữ hén,0.0,8337,[]
10297,18635,Ruyel Ruyel đọc cho vui =))),0.0,8338,[]
10298,18637,tụi nước ngoài ngu như bò.,1.0,8339,"[[15, 24]]"
10299,18638,ko có bôi trơn thì sao mà nhận thầu đc,1.0,8339,"[[0, 34]]"
10300,18640,anh lại xạo loz,1.0,8340,"[[8, 14]]"
10301,18642,viết sai chính tả chứ sao 😆😆,0.0,8341,[]
10302,18644,Nghe thì nhuyệt huyết nhưng củng không thuyết phục lắm nha anh =)),0.0,8342,[]
10303,18646,Cái này thầy live lúc nài zay tụi bay,0.0,8343,[]
10304,18648,Ý thức như cuối đầu bài,1.0,8344,"[[0, 22]]"
10305,18650,Tran Thu Trang phố nhà c nè :)),0.0,8345,[]
10306,18652,Thằng ad này đầu đéo có não .,1.0,8346,"[[0, 4], [17, 26]]"
10307,18653,Bác thăng có phải siêu nhân đéo đâu .,1.0,8346,"[[28, 30]]"
10308,18654,Mình bác thăng thì làm được đéo gì .,1.0,8346,"[[28, 30]]"
10309,18655,Chỉ mình thằng ad anh hùng bàn phím là giỏi thôi dcmm,1.0,8346,"[[9, 13], [18, 34], [49, 52]]"
10310,18657,"Ở bất cứ nơi nào những người như Lester đều là tài nguyên của quốc gia nên được chăm sóc bảo vệ,nhưng với những nước CS họ bị gọi là thành phần phản động,nguy hiểm cho an ninh quốc gia.",1.0,8347,"[[144, 152]]"
10311,18659,Mấy cái thằng này.,1.0,8348,"[[4, 12]]"
10312,18660,Chốt chặn làm đéo gì?,1.0,8348,"[[14, 16]]"
10313,18661,"Cứ để nó chạy cho ầm ầm, đua xe, tông chết ng các kiểu đi chứ.",1.0,8348,"[[6, 7], [33, 41]]"
10314,18662,Chốt làm gì?,0.0,8348,[]
10315,18663,Mang tiếng.,0.0,8348,[]
10316,18665,Trẻ trâu Việt Nam lúc này:,1.0,8349,"[[0, 7]]"
10317,18667,B52 bị ngưng sử dụng:)),0.0,8350,[]
10318,18669,Link full cho anh em đây nha,0.0,8351,[]
10319,18671,Cực kỳ thuyết phục!,0.0,8352,[]
10320,18673,Vẫn đéo hiểu 2 câu liên quan lol gì đến nhau,1.0,8353,"[[4, 6], [29, 31]]"
10321,18675,xạo lồn sương sương,1.0,8354,"[[0, 6]]"
10322,18677,Tôi ba oi .,0.0,8355,[]
10323,18678,Ba đúng no qua nhu qua đi.,0.0,8355,[]
10324,18680,Ngô Kì Long thì sao ?,0.0,8356,[]
10325,18682,Ad cho hỏi sao bọn nhà đài vtv24 có thể làm hiện các bình luận tích cực và có lợi cho nó nhỉ.,1.0,8357,"[[15, 17], [86, 87]]"
10326,18683,BL phản bác sẽ tự ẩn.,0.0,8357,[]
10327,18685,Tiếng rưỡi chữ nhiêu 😭😭,0.0,8358,[]
10328,18687,BA GIA NAY KHONG DUOC BINH THUONG .HAH HAH .CHAC BI DUT MAY DAY .,1.0,8359,"[[0, 5], [52, 62]]"
10329,18689,qua sam,1.0,8360,"[[4, 6]]"
10330,18691,"Nhiều thằng kêu hư cấu hay chửi ad thì hãy nghe đâu: chuyện mất đồ ở sân bay k phải 1 lần mà cả trăm lần rồi, chắc lũ chúng mày tai điếc mắt mù mới đéo biết :))",1.0,8361,"[[6, 10], [27, 30], [115, 126], [128, 142], [148, 150]]"
10331,18693,Quả demo làm e k ngủ dc =)),0.0,8362,[]
10332,18695,"còn nhớ vụ gài đổi 100usd để "" tịch thu "" cả tiệm vàng nhà người ta năm 2014 !",1.0,8363,"[[31, 38]]"
10333,18696,"làm cho những ai biết chuyện đều liên tưởng đến chiến dịch đánh tư sản X1,X2,X3 của ông nào đó ko đáng nhớ.",0.0,8363,[]
10334,18698,"Mấy tk nhiều tiền có khác,lúc nào cũng dị và khác ng😄",1.0,8364,"[[4, 5], [39, 40]]"
10335,18700,Chị Ba khùng nhìn chị buồn nôn,1.0,8365,"[[7, 11], [22, 29]]"
10336,18702,Thoáng qua tưởng không kéo tia quần🥴,0.0,8366,[]
10337,18704,điểm danh hội người yêu Tùng Sói cái nhẹ :v,0.0,8367,[]
10338,18706,Chết là phải toàn thành phần óc chó đua xe không,1.0,8368,"[[0, 3], [29, 34]]"
10339,18708,dùng kem đánh răng p/s cùng Quang Ngọc Trinh để có nụ cười toả nắng,0.0,8369,[]
10340,18710,Đang nói đến sự bịa đặt của từ thiên đường xã hội chủ nghĩa.,1.0,8370,"[[16, 22]]"
10341,18711,Lại tổ lái sang từ khác để lấp liếm à.,1.0,8370,"[[4, 9], [27, 34]]"
10342,18712,"Thôi trả lời đi, có tài liệu nào chứng minh từ này có ko.",0.0,8370,[]
